Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
晶英國際⾏館,Kaohsiung,147,2012,0.4562,6176.0,12425482,11618737,27061562,2817.4912,4410,2019-11-30
福容⼤飯店⾼雄,Kaohsiung,250,5140,0.6853,1726.0,8873010,4903034,13806182,1182.8278,7500,2019-11-30
全國⼤飯店,Taichung,178,3710,0.6948000000000001,2066.0,7665927,13132711,23006254,1435.4568000000002,5340,2019-11-30
⻑榮桂冠酒店(台中),Taichung,354,8831,0.8315,2251.0,19879720,26168736,51832896,1871.7065,10620,2019-11-30
台中福華⼤飯店,Taichung,155,3319,0.7138,2594.0,8608356,12078917,23614597,1851.5972,4650,2019-11-30
台中⾦典酒店,Taichung,222,5701,0.856,2872.0,16373623,23014195,54559824,2458.432,6660,2019-11-30
海灣藝術酒店,Taichung,226,2909,0.4291,1416.0,4118068,1439641,5718413,607.6056,6780,2019-11-30
裕元花園酒店,Taichung,149,3944,0.8823000000000001,3142.0,12393232,26948486,44521125,2772.1866000000005,4470,2019-11-30
台中港酒店,Taichung,200,3337,0.5562,2597.0,8667085,2649427,12160471,1444.4514000000001,6000,2019-11-30
花蓮亞⼠都飯店,Hualien,167,2112,0.4216,1082.0,2285645,1290327,3590972,456.1712,5010,2019-11-30
花蓮翰品酒店,Hualien,197,4159,0.7037,2174.0,9040035,11878924,21825145,1529.8437999999999,5910,2019-11-30
美侖⼤飯店,Hualien,343,5751,0.5589,2091.0,12024212,12176793,24916437,1168.6598999999999,10290,2019-11-30
遠雄悅來⼤飯店,Hualien,381,4778,0.418,2816.0,13454076,10715512,29352340,1177.088,11430,2019-11-30
瑞穗天合國際觀光酒店,Hualien,198,3612,0.6081,6812.0,24605434,12266839,42159372,4142.3772,5940,2019-11-30
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,3128,0.5459,2090.0,6538768,5144229,12018715,1140.931,5730,2019-11-30
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,383,7843,0.6826000000000001,1679.0,13170211,7059436,21311146,1146.0854000000002,11490,2019-11-30
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,6801,0.9068,2331.0,15851427,26914852,43354256,2113.7508000000003,7500,2019-11-30
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,187,2219,0.39549999999999996,2749.0,6100897,8691035,16159453,1087.2295,5610,2019-11-30
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,2442,0.7333,4235.0,10340825,14692294,29798797,3105.5254999999997,3330,2019-11-30
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,12193,0.7877,2733.0,33322713,24130904,62870335,2152.7841,15480,2019-11-30
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,10947,0.9453,3606.0,39479147,45190677,95711807,3408.7518,11580,2019-11-30
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,4706,0.7542,3037.0,14293094,13474270,29289519,2290.5054,6240,2019-11-30
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,6361,0.825,2939.0,18695366,35836992,59596438,2424.6749999999997,7710,2019-11-30
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,5997,0.8654000000000001,2199.0,13188983,13654399,28824670,1903.0146000000002,6930,2019-11-30
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,6861,0.8969,2862.0,19634579,16704595,38441303,2566.9278,7650,2019-11-30
福容⼤飯店桃園,Taoyuan-Hsinchu-Miaoli,182,4640,0.8498,1627.0,7550824,4412869,12522108,1382.6246,5460,2019-11-30
福容⼤飯店林⼝,Taoyuan-Hsinchu-Miaoli,149,4057,0.9076000000000001,1823.0,7394814,4875612,12284011,1654.5548000000001,4470,2019-11-30
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,2737,0.2376,4808.0,13159715,4435867,19198189,1142.3808000000001,11520,2019-11-30
陽明⼭中國麗緻⼤飯店,Scenery,47,620,0.4397,4169.0,2585045,2864170,7968442,1833.1092999999998,1410,2019-11-30
趣淘漫旅,Scenery,198,3898,0.6562,2740.0,10678958,3418213,15725108,1797.988,5940,2019-11-30
⾼雄圓⼭⼤飯店,Scenery,107,1984,0.6181,2345.0,4652074,13605810,18992496,1449.4445,3210,2019-11-30
礁溪老爺⼤酒店,Scenery,197,4845,0.8198000000000001,7197.0,34871705,23938947,70043952,5900.100600000001,5910,2019-11-30
涵碧樓⼤飯店,Scenery,96,2307,0.8009999999999999,13913.0,32096841,6523537,41867390,11144.312999999998,2880,2019-11-30
雲品溫泉酒店⽇⽉潭,Scenery,211,5459,0.8623999999999999,7598.0,41478188,24423793,70662485,6552.5152,6330,2019-11-30
⽇⽉⾏館,Scenery,92,950,0.3442,10000.0,9500000,2690498,12151172,3442.0,2760,2019-11-30
凱撒⼤飯店,Scenery,281,7114,0.8439,4434.0,31540184,7596624,41021721,3741.8525999999997,8430,2019-11-30
墾丁福華渡假飯店,Scenery,458,8166,0.5943,2541.0,20751935,10524728,33058846,1510.1163000000001,13740,2019-11-30
知本老爺⼤酒店,Scenery,182,4605,0.8434,3619.0,16665893,10270287,30823210,3052.2646,5460,2019-11-30
太魯閣晶英酒店,Scenery,160,3649,0.7602,7085.0,25853944,8938223,38627128,5386.017,4800,2019-11-30
福容⼤飯店福隆,Scenery,174,1634,0.313,3592.0,5869102,4612819,10638062,1124.296,5220,2019-11-30
龍⾕⼤飯店,Scenery,189,2165,0.3818,1866.0,4040852,1455176,5815294,712.4387999999999,5670,2019-11-30
阿⾥⼭賓館,Scenery,35,543,0.5171,5259.0,2855871,0,2855871,2719.4289,1050,2019-11-30
名都觀光渡假⼤飯店,Scenery,97,1785,0.6134000000000001,947.0,1690089,3190115,5011206,580.8898,2910,2019-11-30
阿⾥⼭賓館(新館),Scenery,104,2653,0.8503000000000001,5256.0,13943371,7941088,22349639,4469.1768,3120,2019-11-30
墾丁怡灣渡假酒店,Scenery,236,1625,0.22949999999999998,2519.0,4092670,424935,4591601,578.1105,7080,2019-11-30
福容⼤飯店淡⽔漁⼈碼頭,Others,198,3117,0.5246999999999999,4276.0,13329133,16849839,32183539,2243.6171999999997,5940,2019-11-30
⼤板根渡假酒店,Others,95,2448,0.8589,4705.0,11518781,16318512,46545953,4041.1245,2850,2019-11-30
板橋凱撒⼤飯店,Others,400,9578,0.7981999999999999,4050.0,38794223,9043316,47924051,3232.7099999999996,12000,2019-11-30
台南⼤飯店,Others,152,3442,0.7548,2008.0,6910890,11026906,19487936,1515.6384,4560,2019-11-30
⼤億麗緻酒店,Others,315,7359,0.7787000000000001,3063.0,22539662,30386954,58976860,2385.1581,9450,2019-11-30
台糖⻑榮酒店(台南),Others,197,5089,0.8611,2376.0,12093673,23669802,37708051,2045.9736,5910,2019-11-30
香格⾥拉台南遠東國際⼤飯店,Others,331,7875,0.7931,3468.0,27313078,29269563,63931877,2750.4708,9930,2019-11-30
台南⼤員皇冠假⽇酒店,Others,231,3909,0.5640999999999999,3110.0,12158891,15680516,30646250,1754.3509999999999,6930,2019-11-30
蘭城晶英酒店,Others,193,4588,0.7924,8687.0,39854705,34871737,84464422,6883.5788,5790,2019-11-30
⻑榮鳳凰酒店(礁溪),Others,231,5036,0.7267,5662.0,28511503,20284523,56140545,4114.5754,6930,2019-11-30
綠舞國際觀光飯店,Others,104,976,0.3128,5582.0,5448519,4142233,10629404,1746.0496,3120,2019-11-30
麒麟⼤飯店,Others,167,2362,0.4715,4126.0,9744848,3357169,13362841,1945.4089999999999,5010,2019-11-30
娜路彎⼤酒店,Others,276,4272,0.5159,3234.0,13817200,12591208,33940872,1668.4206000000001,8280,2019-11-30
