Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓⼭⼤飯店,Taipei,500,11797,0.8426,4271.0,50389369,57980978,117971425,3598.7446,14000,2019-02-28
國賓⼤飯店,Taipei,422,8318,0.7040000000000001,3460.0,28776666,86621613,123207387,2435.84,11816,2019-02-28
台北華國⼤飯店,Taipei,326,7293,0.799,2673.0,19490615,11199940,34808587,2135.7270000000003,9128,2019-02-28
華泰王⼦⼤飯店,Taipei,213,4032,0.6761,2708.0,10918928,13295360,27567770,1830.8788000000002,5964,2019-02-28
國王⼤飯店,Taipei,97,1902,0.7003,1498.0,2848304,808237,3742937,1049.0494,2716,2019-02-28
豪景⼤酒店,Taipei,209,4287,0.7326,2303.0,9873068,2045321,12249669,1687.1778000000002,5852,2019-02-28
台北凱撒⼤飯店,Taipei,478,11679,0.8726,3545.0,41406394,22609524,68799740,3093.367,13384,2019-02-28
康華⼤飯店,Taipei,215,3580,0.5947,2495.0,8933224,14653264,24504867,1483.7765,6020,2019-02-28
神旺⼤飯店,Taipei,268,6700,0.8929,2432.0,16295375,36102676,56815308,2171.5328,7504,2019-02-28
兄弟⼤飯店,Taipei,250,4589,0.6556000000000001,3423.0,15706468,55194738,76822851,2244.1188,7000,2019-02-28
三德⼤飯店,Taipei,258,4134,0.5722999999999999,2198.0,9085066,5960519,16289744,1257.9153999999999,7224,2019-02-28
亞都麗緻⼤飯店,Taipei,209,3582,0.6121,4229.0,15148977,13604750,33656152,2588.5708999999997,5852,2019-02-28
國聯⼤飯店,Taipei,243,3563,0.5236999999999999,2264.0,8065985,1584030,10676735,1185.6568,6804,2019-02-28
台北寒舍喜來登⼤飯店,Taipei,688,14249,0.7397,4682.0,66709242,107920891,195487130,3463.2754,19264,2019-02-28
老爺⼤酒店,Taipei,202,5166,0.9134,4501.0,23254309,23978007,54132553,4111.2134,5656,2019-02-28
福華⼤飯店,Taipei,606,9550,0.5628,3833.0,36602000,60398000,115094000,2157.2124,16968,2019-02-28
台北君悅酒店,Taipei,850,15190,0.6382,5900.0,89621179,88011793,200654919,3765.38,23800,2019-02-28
晶華酒店,Taipei,538,12010,0.7973,5159.0,61955928,131291779,242352670,4113.2707,15064,2019-02-28
⻄華⼤飯店,Taipei,343,6587,0.6859000000000001,4190.0,27600113,19313097,51328405,2873.9210000000003,9604,2019-02-28
香格⾥拉台北遠東國際⼤飯店,Taipei,420,8317,0.7071999999999999,6270.0,52146610,51070592,118728342,4434.143999999999,11760,2019-02-28
美麗信花園酒店,Taipei,203,4615,0.8119,2057.0,9493242,6374115,21325827,1670.0783,5684,2019-02-28
台北寒舍艾美酒店,Taipei,160,3449,0.7698999999999999,8797.0,30339491,55916262,101162271,6772.810299999999,4480,2019-02-28
台北W飯店,Taipei,405,7880,0.6949,8770.0,69110599,40223633,125456712,6094.272999999999,11340,2019-02-28
台北萬豪酒店,Taipei,318,6113,0.6865000000000001,5309.0,32452471,55729987,108448706,3644.6285000000007,8904,2019-02-28
台北美福⼤飯店,Taipei,146,2237,0.5472,6498.0,14535043,51027946,70483231,3555.7056000000002,4088,2019-02-28
亞⼠都飯店,Taipei,40,431,0.3848,2523.0,1087607,0,1087607,970.8503999999999,1120,2019-02-28
第一⼤飯店,Taipei,176,3382,0.6862999999999999,1647.0,5568822,2562781,27662334,1130.3360999999998,4928,2019-02-28
六福客棧,Taipei,226,4788,0.7565999999999999,1435.0,6871066,8159921,15706219,1085.721,6328,2019-02-28
洛碁⼤飯店花華本館,Taipei,112,2531,0.8070999999999999,1909.0,4832336,0,4832336,1540.7539,3136,2019-02-28
義華酒店,Taipei,149,545,0.1306,4677.0,2548800,141700,8491235,610.8162,4172,2019-02-28
歐華酒店,Taipei,112,1658,0.5287,3078.0,5102555,4915361,11036787,1627.3385999999998,3136,2019-02-28
慶泰⼤飯店,Taipei,150,3045,0.725,2744.0,8355311,7404888,16330758,1989.3999999999999,4200,2019-02-28
天成⼤飯店,Taipei,225,6092,0.9670000000000001,3070.0,18705057,27406148,48928139,2968.69,6300,2019-02-28
福容⼤飯店台北一館,Taipei,120,1876,0.5583,3149.0,5907054,11824177,19071996,1758.0867,3360,2019-02-28
⾸都⼤飯店,Taipei,129,2610,0.7226,3218.0,8399106,3243177,11837275,2325.3268000000003,3612,2019-02-28
台北君品⼤酒店,Taipei,286,6338,0.7915000000000001,4925.0,31211666,50352692,85644142,3898.1375000000003,8008,2019-02-28
台北花園⼤酒店,Taipei,241,6275,0.9299,2428.0,15236822,22113461,40740489,2257.7972,6748,2019-02-28
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,1838,0.7293999999999999,8978.0,16500904,12523356,37735120,6548.553199999999,2520,2019-02-28
北投麗禧溫泉酒店,Taipei,66,1455,0.7873,15706.0,22852417,10491240,41302965,12365.3338,1848,2019-02-28
寒舍艾麗酒店,Taipei,234,5134,0.7836,6386.0,32784291,19871379,58073536,5004.0696,6552,2019-02-28
北投老爺酒店,Taipei,50,947,0.6764,6978.0,6607765,3025571,10979085,4719.9192,1400,2019-02-28
台北有園飯店,Taipei,56,1231,0.7851,2601.0,3201268,296029,3544353,2042.0451,1568,2019-02-28
合尊酒店,Taipei,101,2072,0.7326999999999999,3940.0,8162767,3448311,12842486,2886.8379999999997,2828,2019-02-28
台北中⼭雅樂軒酒店,Taipei,88,1698,0.6890999999999999,4086.0,6937992,537080,8324017,2815.6625999999997,2464,2019-02-28
華王⼤飯店,Kaohsiung,297,3224,0.38770000000000004,2106.0,6789029,3705414,10596776,816.4962,8316,2019-02-28
華園⼤飯店,Kaohsiung,269,5820,0.7726999999999999,1899.0,11051982,5265253,17717592,1467.3573,7532,2019-02-28
⾼雄國賓⼤飯店,Kaohsiung,453,10856,0.8559,2414.0,26208443,47136339,76775829,2066.1426,12684,2019-02-28
漢來⼤飯店,Kaohsiung,535,10335,0.6899,3611.0,37322192,76196057,147597319,2491.2289,14980,2019-02-28
⾼雄福華⼤飯店,Kaohsiung,271,6519,0.8591,2868.0,18695425,23655934,45854684,2463.8988,7588,2019-02-28
君鴻國際酒店,Kaohsiung,585,10520,0.6422,2820.0,29666713,24152246,64773760,1811.004,16380,2019-02-28
寒軒國際⼤飯店,Kaohsiung,380,7796,0.7326999999999999,2405.0,18749025,21061241,40940265,1762.1434999999997,10640,2019-02-28
麗尊⼤酒店,Kaohsiung,198,3886,0.7009000000000001,2630.0,10221085,19676242,31573381,1843.3670000000002,5544,2019-02-28
義⼤皇家酒店,Kaohsiung,656,10175,0.5539999999999999,3826.0,38929550,23640115,66083995,2119.604,18368,2019-02-28
晶英國際⾏館,Kaohsiung,147,1346,0.327,6900.0,9287785,12054769,23942454,2256.3,4116,2019-02-28
福容⼤飯店⾼雄,Kaohsiung,250,4273,0.6103999999999999,2614.0,11168247,4773114,15953361,1595.5855999999999,7000,2019-02-28
全國⼤飯店,Taichung,178,2292,0.45990000000000003,2784.0,6381364,17936859,27250111,1280.3616000000002,4984,2019-02-28
⻑榮桂冠酒店(台中),Taichung,354,6563,0.6620999999999999,2758.0,18100621,27358431,50398127,1826.0717999999997,9912,2019-02-28
台中福華⼤飯店,Taichung,155,2421,0.5578,3542.0,8575442,13734689,25173656,1975.7276,4340,2019-02-28
台中⾦典酒店,Taichung,222,4516,0.7265,3561.0,16082545,21135979,49813987,2587.0665,6216,2019-02-28
海灣藝術酒店,Taichung,228,1556,0.2437,2259.0,3514908,997436,4611909,550.5183,6384,2019-02-28
裕元花園酒店,Taichung,149,3140,0.7526,3840.0,12057594,28705495,45590917,2889.9840000000004,4172,2019-02-28
台中港酒店,Taichung,200,3025,0.5402,3072.0,9293251,2314686,12590178,1659.4944,5600,2019-02-28
花蓮亞⼠都飯店,Hualien,168,1544,0.3282,1956.0,3019333,855330,3889663,641.9592,4704,2019-02-28
