Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓山大飯店,Taipei,500,12216,0.7881290322580645,3853.717910936477,47077018,55814188,114976558,3037.226967741936,15500,2019-05-31
國賓大飯店,Taipei,316,6897,0.70406288280931,3972.273597216181,27396771,76734868,111188510,2796.730400163332,9796,2019-05-31
台北華國大飯店,Taipei,326,7519,0.744013457352068,3037.926585982178,22842170,10083972,35057109,2260.2582624183647,10106,2019-05-31
華泰王子大飯店,Taipei,205,4133,0.6503540519276161,2862.094846358577,11829038,10413846,25674197,1861.3749803304484,6355,2019-05-31
豪景大酒店,Taipei,209,4834,0.746102793640994,2058.585022755482,9951200,406655,10646768,1535.9160364253742,6479,2019-05-31
國王大飯店,Taipei,97,1885,0.6268706351845693,1600.726790450928,3017370,774519,3844772,1003.4486198869303,3007,2019-05-31
台北凱撒大飯店,Taipei,478,12600,0.8503171818059118,3603.926984126984,45409480,20172774,71072130,3064.481036577136,14818,2019-05-31
康華大飯店,Taipei,215,4565,0.6849212303075769,2405.999123767799,10983386,11050874,22724522,1647.919879969993,6665,2019-05-31
兄弟大飯店,Taipei,250,5286,0.6820645161290323,3521.133371169126,18612711,42579562,65835281,2401.6401290322583,7750,2019-05-31
三德大飯店,Taipei,287,5220,0.5867146229065977,1965.97662835249,10262398,5069080,17648766,1153.4672361470155,8897,2019-05-31
亞都麗緻大飯店,Taipei,209,4598,0.7096774193548387,4193.30339277947,19280809,12369870,36967749,2975.8927303596242,6479,2019-05-31
國聯大飯店,Taipei,243,5034,0.6682596575069694,2287.155939610648,11513543,1262889,14133644,1528.4140448692424,7533,2019-05-31
台北寒舍喜來登大飯店,Taipei,688,16305,0.7644879969992499,5435.946642134315,88633110,110841790,223211835,4155.715960240061,21328,2019-05-31
老爺大酒店,Taipei,202,5765,0.9206323858192271,4915.032263660018,28335161,24658730,60628513,4524.937879271799,6262,2019-05-31
福華大飯店,Taipei,606,13952,0.7426807196848717,3798.165137614679,52992000,42178000,114948000,2820.82401788566,18786,2019-05-31
台北君悅酒店,Taipei,850,20804,0.7895256166982922,7708.013939626995,160357522,122631032,316436234,6085.674459203036,26350,2019-05-31
西華大飯店,Taipei,343,7917,0.7445687952600395,4600.950865226728,36425728,17823900,60243972,3425.724442772501,10633,2019-05-31
晶華酒店,Taipei,538,13293,0.7970380141503778,5780.476190476191,76839870,144388236,289409876,4607.259263700684,16678,2019-05-31
香格里拉台北遠東國際大飯店,Taipei,420,9091,0.6982334869431643,6196.591904080959,56333217,57651454,130886457,4326.66797235023,13020,2019-05-31
神旺大飯店,Taipei,268,7319,0.880958112662494,2373.601994808034,17372393,28840912,50024702,2091.0439335580163,8308,2019-05-31
美麗信花園酒店,Taipei,203,5559,0.8833624662323216,2401.564130239252,13350295,6795346,26654009,2121.451612903226,6293,2019-05-31
台北寒舍艾美酒店,Taipei,160,4117,0.8300403225806452,9582.499635657032,39451151,66157126,122037523,7953.8610887096775,4960,2019-05-31
台北W飯店,Taipei,405,11216,0.8933492632417364,9113.903263195434,102221539,57481570,179859995,8141.898765432098,12555,2019-05-31
台北萬豪酒店,Taipei,318,8795,0.8921687969162102,6612.488118249005,58156833,64214140,161067954,5899.45556908095,9858,2019-05-31
台北美福大飯店,Taipei,146,2983,0.6590808661069377,6555.488434461951,19555022,62281293,86878033,4320.596995139196,4526,2019-05-31
亞士都飯店,Taipei,40,461,0.3717741935483871,2298.154013015184,1059449,0,1059449,854.3943548387094,1240,2019-05-31
天成大飯店,Taipei,225,6422,0.9207168458781362,3051.082061663034,19594049,19438514,41302830,2809.1826523297495,6975,2019-05-31
六福客棧,Taipei,230,5062,0.7099579242636747,1333.643224022126,6750902,8060049,15281833,946.8305750350635,7130,2019-05-31
第一大飯店,Taipei,176,4182,0.7664956011730205,1556.67862266858,6510030,3217254,29332683,1193.1873167155427,5456,2019-05-31
慶泰大飯店,Taipei,150,3362,0.723010752688172,2793.000297441999,9390067,6083210,15966009,2019.369247311828,4650,2019-05-31
洛碁大飯店花華本館,Taipei,112,2852,0.8214285714285714,1781.216690042076,5080030,0,5080030,1463.1422811059908,3472,2019-05-31
歐華酒店,Taipei,112,1911,0.5504032258064516,3026.820512820513,5784254,4783128,11884049,1665.9717741935485,3472,2019-05-31
福容大飯店 台北一館,Taipei,120,2688,0.7225806451612903,3052.232514880952,8204401,10235927,19662426,2205.484139784946,3720,2019-05-31
首都大飯店,Taipei,129,3038,0.7596899224806202,3000.26267281106,9114798,2402228,12170428,2279.2693173293324,3999,2019-05-31
台北君品大酒店,Taipei,286,6961,0.7851342206180916,5081.418330699612,35371753,54877583,94774283,3989.5954207083237,8866,2019-05-31
台北花園大酒店,Taipei,241,6688,0.8951947530451078,2382.635616028708,15935067,19619704,39051824,2132.922901887297,7471,2019-05-31
日勝生加賀屋國際溫泉飯店,Taipei,90,1372,0.4917562724014337,5489.143586005831,7531105,6622492,17870559,2699.320788530466,2790,2019-05-31
北投麗禧溫泉酒店,Taipei,66,1203,0.5879765395894428,12788.14048212801,15384133,7187894,26533536,7519.126588465297,2046,2019-05-31
寒舍艾麗酒店,Taipei,235,6154,0.8447494852436513,6659.610334741631,40983242,24196037,71705521,5625.702402196293,7285,2019-05-31
北投老爺酒店,Taipei,50,786,0.5070967741935484,4729.725190839695,3717564,2393203,7306386,2398.4283870967743,1550,2019-05-31
台北有園飯店,Taipei,56,1624,0.9354838709677419,2549.818965517241,4140906,351437,4712206,2385.3145161290317,1736,2019-05-31
合尊酒店 S Hotel,Taipei,101,2527,0.8070903864580007,3987.283339928769,10075865,4203829,15784706,3218.098051740658,3131,2019-05-31
台北中山雅樂軒酒店,Taipei,88,2459,0.9013929618768328,4346.279381862546,10687501,926954,12984153,3917.7056451612902,2728,2019-05-31
義華酒店,Taipei,149,2016,0.4364581078155445,3536.0,7128576,153994,8560442,1543.3158692357654,4619,2019-05-31
華園大飯店,Kaohsiung,269,6319,0.7577647199904065,1290.56084823548,8155054,3830270,12554246,977.9414797937401,8339,2019-05-31
華王大飯店,Kaohsiung,297,3793,0.4119691539046378,1258.817295017137,4774694,2968336,7851351,518.5938959487347,9207,2019-05-31
高雄國賓大飯店,Kaohsiung,453,11855,0.8441928362885424,1959.362631800928,23228244,32737809,58114242,1654.0798974578083,14043,2019-05-31
漢來大飯店,Kaohsiung,535,12133,0.7315646668676515,2860.210994807549,34702940,67395454,116452894,2092.429303587579,16585,2019-05-31
高雄福華大飯店,Kaohsiung,271,6263,0.7455064873229378,2092.492096439406,13105278,19554085,35672468,1559.9664325675515,8401,2019-05-31
君鴻國際酒店,Kaohsiung,585,12318,0.6792390405293631,2189.326919954538,26968129,23330850,60204241,1487.076316515026,18135,2019-05-31
寒軒國際大飯店,Kaohsiung,380,8126,0.6898132427843803,1821.696406596111,14803105,12653944,28756146,1256.6303056027164,11780,2019-05-31
麗尊大酒店,Kaohsiung,198,4008,0.6529814271749755,2165.061626746507,8677567,15947539,26356259,1413.7450309547085,6138,2019-05-31
義大皇家酒店,Kaohsiung,656,9952,0.4893784421715185,2866.0,28522432,22092070,53539139,1402.558615263572,20336,2019-05-31
福容大飯店 高雄,Kaohsiung,250,5593,0.7216774193548388,1472.845342392276,8237624,4329381,12572043,1062.9192258064518,7750,2019-05-31
晶英國際行館,Kaohsiung,147,1121,0.2459951722624534,6628.604817127564,7430666,10181175,20031731,1630.6047838490235,4557,2019-05-31
