Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
陽明山中國麗緻大飯店,Scenery,47,431,0.3056737588652482,3568.921113689095,1538205,1490488,4628917,1090.9255319148936,1410,2019-09-30
趣淘漫旅,Scenery,198,2709,0.4560606060606061,3080.278331487634,8344474,2655573,12389488,1404.7936026936031,5940,2019-09-30
高雄圓山大飯店,Scenery,107,1260,0.3925233644859813,2415.903968253968,3044039,7197310,11762012,948.2987538940808,3210,2019-09-30
礁溪老爺大酒店,Scenery,197,4278,0.7238578680203046,6460.18793828892,27636684,22251502,58899697,4676.257868020305,5910,2019-09-30
涵碧樓大飯店,Scenery,96,2283,0.7927083333333333,14008.80070083224,31982092,3077281,37544505,11104.893055555558,2880,2019-09-30
雲品溫泉酒店日月潭,Scenery,211,4263,0.6734597156398104,7843.108374384236,33435171,20973780,58381635,5282.017535545024,6330,2019-09-30
日月行館,Scenery,92,805,0.2916666666666667,10010.63354037267,8058560,2080174,10168602,2919.768115942029,2760,2019-09-30
凱撒大飯店,Scenery,281,7537,0.8940688018979834,5167.553535889611,38947851,7254245,48328758,4620.148398576513,8430,2019-09-30
墾丁福華渡假飯店,Scenery,458,8575,0.6240902474526928,3067.448513119533,26303371,9415171,37425740,1914.364701601164,13740,2019-09-30
東方渡假酒店,Scenery,112,0,0.0,,0,0,0,,3360,2019-09-30
知本老爺大酒店,Scenery,182,3292,0.6029304029304029,3843.874848116646,12654036,8078897,24000040,2317.5890109890106,5460,2019-09-30
太魯閣晶英酒店,Scenery,160,3157,0.6577083333333333,7079.713968957872,22350657,7891130,33436310,4656.386875,4800,2019-09-30
福容大飯店 福隆,Scenery,174,1849,0.3542145593869732,5221.031909140076,9653688,5911066,15871174,1849.3655172413796,5220,2019-09-30
龍谷大飯店,Scenery,189,1555,0.2742504409171076,1625.607073954984,2527819,1351395,4241880,445.8234567901235,5670,2019-09-30
阿里山賓館,Scenery,35,375,0.3571428571428572,5549.282666666667,2080981,0,2080981,1981.8866666666672,1050,2019-09-30
名都觀光渡假大飯店,Scenery,97,898,0.3085910652920962,1332.928730512249,1196970,3000549,4286558,411.3298969072163,2910,2019-09-30
阿里山賓館(新館),Scenery,104,1919,0.6150641025641026,5294.466388744137,10160081,5732314,16143775,3256.4362179487175,3120,2019-09-30
墾丁怡灣渡假酒店,Scenery,240,1856,0.2577777777777778,2865.131465517241,5317684,1122143,6546496,738.5672222222221,7200,2019-09-30
福容大飯店 淡水漁人碼頭,Others,198,2881,0.485016835016835,3878.625130163138,11174319,13628962,26727809,1881.198484848485,5940,2019-09-30
大板根渡假酒店,Others,95,2339,0.8207017543859649,4657.116716545533,10892996,13555174,38265008,3822.103859649123,2850,2019-09-30
板橋凱撒大飯店,Others,400,8390,0.6991666666666667,3711.466030989273,31139200,8676788,39890828,2594.9333333333334,12000,2019-09-30
台南大飯店,Others,152,2457,0.5388157894736842,1991.811151811152,4893880,7627258,13726505,1073.2192982456143,4560,2019-09-30
大億麗緻酒店,Others,315,5923,0.6267724867724868,2702.059935843323,16004301,18479732,38601851,1693.5768253968254,9450,2019-09-30
台糖長榮酒店(台南),Others,197,4593,0.7771573604060914,2365.140213368169,10863089,25620252,37921966,1838.086125211506,5910,2019-09-30
香格里拉台南遠東國際大飯店,Others,331,6009,0.6051359516616314,3479.766350474289,20909916,20910812,47432280,2105.731722054381,9930,2019-09-30
台南大員皇冠假日酒店,Others,231,3731,0.5383838383838384,3034.90243902439,11323221,15665544,29913086,1633.942424242424,6930,2019-09-30
蘭城晶英酒店,Others,193,3947,0.681692573402418,8620.008360780339,34023173,31215886,73201468,5876.195682210708,5790,2019-09-30
長榮鳳凰酒店(礁溪),Others,231,4322,0.6236652236652237,5315.098565478945,22971856,17921007,46816980,3314.842135642136,6930,2019-09-30
綠舞國際觀光飯店,Others,104,925,0.296474358974359,5289.04972972973,4892371,3237924,9313698,1568.0676282051281,3120,2019-09-30
麒麟大飯店,Others,167,1548,0.3089820359281437,3049.571705426356,4720737,1597700,6572693,942.2628742514968,5010,2019-09-30
娜路彎大酒店,Others,276,4405,0.5320048309178744,3270.0,14404350,11485984,32781702,1739.6557971014495,8280,2019-09-30
樂樂日暉溫泉酒店,Others,48,299,0.2076388888888889,2343.779264214047,700790,0,700790,486.6597222222223,1440,2019-09-30
耐斯王子大飯店,Others,245,4180,0.5687074829931973,2081.518421052632,8700747,12624413,22269324,1183.7751020408168,7350,2019-09-30
澎湖福朋喜來登酒店,Others,331,5549,0.5588116817724068,2879.73598846639,15979655,15472218,35480624,1609.2301107754279,9930,2019-09-30
瓏山林台北中和飯店,Others,126,1150,0.3042328042328042,2431.486086956522,2796209,5822514,9793537,739.7378306878306,3780,2019-09-30
和昇帝景飯店,Others,60,649,0.3605555555555556,2344.654853620955,1521681,5700,1527381,845.3783333333332,1800,2019-09-30
碧特弗大飯店,Others,54,192,0.1185185185185185,2760.317708333333,529981,127600,657581,327.1487654320987,1620,2019-09-30
美麗春天大飯店,Others,34,122,0.1196078431372549,2765.729508196721,337419,169144,506563,330.80294117647054,1020,2019-09-30
遠百企業觀光旅館,Others,40,79,0.06583333333333333,1007.594936708861,79600,0,79600,66.33333333333334,1200,2019-09-30
幼獅大飯店,Others,55,312,0.1890909090909091,1591.346153846154,496500,0,529060,300.90909090909093,1650,2019-09-30
山泉大飯店,Others,146,2251,0.5139269406392694,2041.702354509107,4595872,790692,5670067,1049.2858447488584,4380,2019-09-30
悅川酒店,Others,103,2230,0.7216828478964401,3649.220179372197,8137761,5913143,14050904,2633.5796116504853,3090,2019-09-30
台東桂田喜來登酒店,Others,278,3427,0.4109112709832135,2927.993288590604,10034233,11751578,22395148,1203.1454436450842,8340,2019-09-30
長榮桂冠酒店(基隆),Others,140,3369,0.8021428571428572,2461.897002077768,8294131,6126966,17964154,1974.7930952380952,4200,2019-09-30
鈺通大飯店,Others,120,750,0.2083333333333333,1976.650666666667,1482488,3016958,4510553,411.80222222222216,3600,2019-09-30
寶華大飯店,Others,78,707,0.3021367521367521,1343.635077793494,949950,12600,964550,405.96153846153857,2340,2019-09-30
陸島酒店,Others,47,515,0.3652482269503546,1356.097087378641,698390,81360,786100,495.31205673758865,1410,2019-09-30
Total,Total,28834,521218,0.6,3646.54,1900643990,2127943246,4610964630,2197.23,865020,2019-09-30
