Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓山大飯店,Taipei,500,12855,0.8293548387096774,3743.568028004668,48123567,47599801,105220904,3104.7462580645165,15500,2019-07-31
國賓大飯店,Taipei,316,6388,0.6521028991425072,3500.255479023168,22359632,67839051,96779740,2282.526745610453,9796,2019-07-31
台北華國大飯店,Taipei,326,7314,0.7237284781318029,2736.696199070276,20016196,8811626,30650348,1980.6249752622205,10106,2019-07-31
華泰王子大飯店,Taipei,202,4706,0.7515170871925902,2607.842328941776,12272506,9518465,24060459,1959.8380709038643,6262,2019-07-31
豪景大酒店,Taipei,209,4772,0.7365334156505634,2056.903185247276,9815542,728580,10835635,1514.9779286926996,6479,2019-07-31
國王大飯店,Taipei,97,1912,0.6358496840705021,1573.88859832636,3009275,809548,3884570,1000.7565680079814,3007,2019-07-31
台北凱撒大飯店,Taipei,478,12554,0.8472128492374139,3581.788115341724,44965768,17239771,67358277,3034.5369145633686,14818,2019-07-31
康華大飯店,Taipei,215,4394,0.659264816204051,2237.349795175239,9830915,10265512,20915621,1475.0060015003749,6665,2019-07-31
兄弟大飯店,Taipei,250,4732,0.6105806451612903,3365.169484361792,15923982,38052907,58473911,2054.7073548387098,7750,2019-07-31
三德大飯店,Taipei,287,3490,0.3922670563111161,1854.983954154728,6473894,857350,10072752,727.6490952006295,8897,2019-07-31
亞都麗緻大飯店,Taipei,209,4244,0.6550393579256059,3831.930018850142,16262711,9504006,29341928,2510.064979163452,6479,2019-07-31
國聯大飯店,Taipei,243,4730,0.6279038895526351,2058.255179704017,9735547,1283497,12197051,1292.38643302801,7533,2019-07-31
台北寒舍喜來登大飯店,Taipei,688,14388,0.6746061515378845,4939.602446483181,71071000,99826926,191989563,3332.2861965491375,21328,2019-07-31
老爺大酒店,Taipei,202,5625,0.8982753114021079,4519.347911111111,25421332,20960974,52918728,4059.6186521877994,6262,2019-07-31
福華大飯店,Taipei,606,12036,0.6406898754391568,3500.0,42126000,38866000,94578000,2242.414564037049,18786,2019-07-31
台北君悅酒店,Taipei,850,17658,0.6701328273244782,5532.044512402311,97684842,82875373,204355241,3707.204629981025,26350,2019-07-31
西華大飯店,Taipei,343,6873,0.6463838991817925,4227.634366361123,29056531,14170172,47656937,2732.67478604345,10633,2019-07-31
晶華酒店,Taipei,538,13018,0.7805492265259624,5387.852127823015,70139059,129791107,257851379,4205.483811008515,16678,2019-07-31
香格里拉台北遠東國際大飯店,Taipei,420,8943,0.6868663594470046,5873.288941071229,52524823,46231520,114964508,4034.1645929339475,13020,2019-07-31
神旺大飯店,Taipei,268,7145,0.8600144439094848,2066.402659202239,14764447,25642721,43568038,1777.1361338468944,8308,2019-07-31
美麗信花園酒店,Taipei,203,5666,0.9003654854600349,2052.774091069537,11631018,6374586,24495246,1848.2469410456056,6293,2019-07-31
台北寒舍艾美酒店,Taipei,160,3831,0.7723790322580645,8459.897415818325,32409867,51022559,97272465,6534.247379032258,4960,2019-07-31
台北W飯店,Taipei,405,10614,0.845400238948626,8523.284906726964,90466146,46597527,154895759,7205.587096774193,12555,2019-07-31
台北萬豪酒店,Taipei,318,8143,0.8260296206127004,5660.390151049982,46092557,55583417,134443593,4675.649928991682,9858,2019-07-31
台北美福大飯店,Taipei,146,2197,0.4854175872735307,6335.153390987711,13918332,43188236,61772811,3075.194874060981,4526,2019-07-31
亞士都飯店,Taipei,40,479,0.3862903225806452,2315.574112734864,1109160,0,1109160,894.4838709677418,1240,2019-07-31
天成大飯店,Taipei,225,6433,0.9222939068100359,2984.737292087673,19200815,18118687,39397749,2752.805017921147,6975,2019-07-31
六福客棧,Taipei,230,4738,0.6645161290322581,1310.423807513719,6208788,7579265,14239439,870.7977559607295,7130,2019-07-31
第一大飯店,Taipei,176,4400,0.8064516129032258,1580.454318181818,6953999,3050764,29575038,1274.5599340175952,5456,2019-07-31
慶泰大飯店,Taipei,150,3846,0.8270967741935484,2606.582943317733,10024918,5950690,16501977,2155.896344086022,4650,2019-07-31
洛碁大飯店花華本館,Taipei,112,2861,0.824020737327189,1718.006291506466,4915216,0,4915216,1415.6728110599076,3472,2019-07-31
