Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓山大飯店,Taipei,500,11502,0.7668,3589.124239262737,41282107,59082934,115111639,2752.1404666666667,15000,2019-06-30
國賓大飯店,Taipei,316,5828,0.6147679324894515,3715.067776252574,21651415,76404453,104372337,2283.904535864979,9480,2019-06-30
台北華國大飯店,Taipei,326,7269,0.7432515337423313,2944.118448204705,21400797,9583154,32998923,2188.2205521472397,9780,2019-06-30
華泰王子大飯店,Taipei,203,4680,0.7684729064039408,2773.979487179487,12982224,10275284,25640726,2131.7280788177336,6090,2019-06-30
豪景大酒店,Taipei,209,4368,0.6966507177033493,2079.996794871795,9085426,1484687,10858755,1449.0312599681022,6270,2019-06-30
國王大飯店,Taipei,97,1968,0.6762886597938145,1560.491869918699,3071048,808863,3935876,1055.3429553264605,2910,2019-06-30
台北凱撒大飯店,Taipei,478,12128,0.8457461645746165,3460.576269788918,41969869,21931613,66893863,2926.769107391911,14340,2019-06-30
康華大飯店,Taipei,215,3952,0.6127131782945736,2262.054402834008,8939639,10491081,20174638,1385.9905426356588,6450,2019-06-30
兄弟大飯店,Taipei,250,4508,0.6010666666666666,3384.81033717835,15258725,38387688,57830409,2034.496666666667,7500,2019-06-30
三德大飯店,Taipei,287,3765,0.4372822299651568,1798.945285524568,6773029,3561411,13073573,786.6468060394888,8610,2019-06-30
亞都麗緻大飯店,Taipei,209,4194,0.6688995215311004,4027.622556032427,16891849,10080575,31348498,2694.074800637958,6270,2019-06-30
國聯大飯店,Taipei,243,4690,0.6433470507544582,2110.678038379531,9899080,1341255,12442515,1357.8984910836762,7290,2019-06-30
台北寒舍喜來登大飯店,Taipei,688,13430,0.6506782945736435,4918.587714072971,66056633,110634062,197695611,3200.4182655038762,20640,2019-06-30
老爺大酒店,Taipei,202,5361,0.8846534653465347,4655.901510912143,24960288,24850742,56117106,4118.859405940594,6060,2019-06-30
福華大飯店,Taipei,606,11820,0.6501650165016502,3526.818950930626,41687000,42914000,101181000,2293.014301430143,18180,2019-06-30
台北君悅酒店,Taipei,850,17420,0.6831372549019608,5750.678817451206,100176825,99796970,230755935,3928.502941176471,25500,2019-06-30
西華大飯店,Taipei,343,7001,0.6803692905733723,4284.978574489359,29999135,17203924,52101699,2915.367832847425,10290,2019-06-30
晶華酒店,Taipei,538,12623,0.7820941759603469,5438.072011407748,68644783,141339637,260259805,4253.0844485749685,16140,2019-06-30
香格里拉台北遠東國際大飯店,Taipei,420,8261,0.6556349206349207,5751.514828713231,47513264,58613154,121859031,3770.8939682539685,12600,2019-06-30
神旺大飯店,Taipei,268,6635,0.8252487562189055,2262.464807837227,15011454,25402362,43724595,1867.0962686567166,8040,2019-06-30
美麗信花園酒店,Taipei,203,5244,0.8610837438423645,2163.675057208238,11346312,6367372,33855878,1863.1054187192117,6090,2019-06-30
台北寒舍艾美酒店,Taipei,160,4004,0.8341666666666666,9063.111388611389,36288698,63106130,115083377,7560.145416666666,4800,2019-06-30
台北W飯店,Taipei,405,10188,0.8385185185185186,8605.134177463682,87669107,46107847,151135404,7215.564362139918,12150,2019-06-30
台北萬豪酒店,Taipei,318,7286,0.7637316561844864,5933.369887455394,43230533,64385149,141469035,4531.502410901468,9540,2019-06-30
台北美福大飯店,Taipei,146,2306,0.5264840182648401,6511.624891587164,15015807,60013722,80511739,3428.266438356164,4380,2019-06-30
亞士都飯店,Taipei,40,470,0.3916666666666667,2287.834042553191,1075282,0,1075282,896.0683333333333,1200,2019-06-30
天成大飯店,Taipei,225,6165,0.9133333333333333,3012.144525547445,18569871,23527180,44612041,2751.0919999999996,6750,2019-06-30
六福客棧,Taipei,230,4671,0.6769565217391305,1334.843074288161,6235052,7725357,14420125,903.6307246376812,6900,2019-06-30
第一大飯店,Taipei,176,3939,0.7460227272727272,1532.045443005839,6034727,3270092,28793907,1142.9407196969696,5280,2019-06-30
慶泰大飯店,Taipei,150,3447,0.766,2751.626631853786,9484857,5475006,15487472,2107.746,4500,2019-06-30
洛碁大飯店花華本館,Taipei,112,2825,0.8407738095238095,1725.679646017699,4875045,0,4875045,1450.90625,3360,2019-06-30
歐華酒店,Taipei,112,1409,0.4193452380952381,2954.844570617459,4163376,5038648,10342110,1239.1,3360,2019-06-30
福容大飯店 台北一館,Taipei,120,2176,0.6044444444444445,2961.869485294118,6445028,11713285,19591477,1790.285555555556,3600,2019-06-30
首都大飯店,Taipei,129,2462,0.6361757105943152,2843.833468724614,7001518,2347062,9961991,1809.1777777777775,3870,2019-06-30
台北君品大酒店,Taipei,286,6474,0.7545454545454545,4812.3515600865,31155164,56144068,92174040,3631.1379953379956,8580,2019-06-30
