Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
⻑榮鳳凰酒店(礁溪),Others,231,4191,0.6048,5788.0,24255906,16711059,47651931,3500.5824000000002,6930,2019-04-30
綠舞國際觀光飯店,Others,104,721,0.2311,5809.0,4188245,2427244,7817531,1342.4599,3120,2019-04-30
麒麟⼤飯店,Others,167,1433,0.28600000000000003,2225.0,3188158,1281370,4740396,636.35,5010,2019-04-30
娜路彎⼤酒店,Others,276,5076,0.613,3520.0,17866253,11080811,33985269,2157.7599999999998,8280,2019-04-30
樂樂⽇暉溫泉酒店,Others,48,0,0.0,0.0,0,0,0,0.0,1440,2019-04-30
澎湖福朋喜來登酒店,Others,331,6354,0.6399,2579.0,16384109,15596292,35439762,1650.3021,9930,2019-04-30
耐斯王⼦⼤飯店,Others,245,5501,0.7484000000000001,2156.0,11858073,11323261,24200509,1613.5504,7350,2019-04-30
和昇帝景飯店,Others,60,985,0.5472,2529.0,2490583,1500,2492950,1383.8688,1800,2019-04-30
瓏⼭林台北中和飯店,Others,126,1110,0.2937,2731.0,3031854,2242838,6061053,802.0947,3780,2019-04-30
碧特弗⼤飯店,Others,54,989,0.6104999999999999,1930.0,1908639,100601,2009240,1178.2649999999999,1620,2019-04-30
美麗春天⼤飯店,Others,34,623,0.6108,1950.0,1215157,133355,1348512,1191.06,1020,2019-04-30
遠百企業觀光旅館,Others,40,74,0.0617,1011.0,74800,0,74800,62.378699999999995,1200,2019-04-30
幼獅⼤飯店,Others,55,298,0.18059999999999998,1673.0,498630,0,522250,302.1438,1650,2019-04-30
⼭泉⼤飯店,Others,167,2790,0.5569,1725.0,4811356,890381,6001828,960.6524999999999,5010,2019-04-30
悅川酒店,Others,103,2391,0.7737999999999999,2751.0,6576543,6144744,13122667,2128.7237999999998,3090,2019-04-30
台東桂⽥喜來登酒店,Others,290,3510,0.40340000000000004,2939.0,10316994,11408339,22560171,1185.5926000000002,8700,2019-04-30
寶華⼤飯店,Others,78,1032,0.441,1636.0,1688864,0,1690864,721.476,2340,2019-04-30
⻑榮桂冠酒店(基隆),Others,140,3432,0.8170999999999999,2424.0,8317685,5034616,16157022,1980.6503999999998,4200,2019-04-30
鈺通⼤飯店,Others,120,1840,0.5111,1810.0,3331263,3874212,7205475,925.091,3600,2019-04-30
陸島酒店,Others,47,405,0.2872,1834.0,742885,61280,838165,526.7248000000001,1410,2019-04-30
Total,Total,29498,603321,0.68,3817.93,2303436301,1805482426,4622245655,2602.93,884940,2019-04-30
