Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓山大飯店,Taipei,470,7160,0.5078014184397163,2701.758379888268,19344590,51378861,84940511,1371.9567375886522,14100,2020-11-30
國賓大飯店,Taipei,422,1802,0.1423380726698262,2140.713651498335,3857566,66699663,76356047,304.705055292259,12660,2020-11-30
台北華國大飯店,Taipei,326,3003,0.3070552147239264,3002.648018648018,9016952,6832720,16630673,921.9787321063393,9780,2020-11-30
華泰王子大飯店,Taipei,202,1215,0.2004950495049505,1550.101234567901,1883373,8170477,12228316,310.7876237623762,6060,2020-11-30
豪景大酒店,Taipei,209,392,0.06251993620414673,1646.732142857143,645519,374120,1306938,102.95358851674641,6270,2020-11-30
國王大飯店,Taipei,97,146,0.05017182130584193,1662.767123287671,242764,170653,457399,83.42405498281786,2910,2020-11-30
台北凱撒大飯店,Taipei,478,6112,0.4262203626220363,2054.792539267016,12558892,16879465,33777786,875.7944211994422,14340,2020-11-30
康華大飯店,Taipei,215,597,0.09255813953488372,1748.577889447236,1043901,6500324,8056679,161.84511627906974,6450,2020-11-30
兄弟大飯店,Taipei,250,2999,0.3998666666666666,1838.172724241414,5512680,34046177,43828762,735.024,7500,2020-11-30
三德大飯店,Taipei,287,723,0.08397212543554007,3436.553250345782,2484628,403799,3763588,288.57468060394893,8610,2020-11-30
亞都麗緻大飯店,Taipei,209,1354,0.2159489633173844,2646.774741506647,3583733,12697749,20859641,571.5682615629985,6270,2020-11-30
國聯大飯店,Taipei,243,2501,0.3430727023319616,1337.491003598561,3345065,422920,4162654,458.8566529492457,7290,2020-11-30
台北寒舍喜來登大飯店,Taipei,688,6246,0.3026162790697675,3078.88088376561,19230690,93681698,127319406,931.7194767441863,20640,2020-11-30
老爺大酒店,Taipei,202,2629,0.4338283828382838,2355.759604412324,6193292,20601494,31071423,1021.9953795379536,6060,2020-11-30
福華大飯店,Taipei,606,3511,0.1931243124312431,2468.812304186841,8668000,28894000,51026000,476.7876787678767,18180,2020-11-30
台北君悅酒店,Taipei,850,5951,0.2333725490196079,4065.496387161822,24193769,83107576,122698270,948.7752549019611,25500,2020-11-30
西華大飯店,Taipei,343,2344,0.2277939747327502,2598.840443686007,6091682,12497104,20728064,592.0001943634596,10290,2020-11-30
晶華酒店,Taipei,538,6278,0.3889714993804213,3843.743867473718,24131024,124209796,165342733,1495.1068153655515,16140,2020-11-30
香格里拉台北遠東國際大飯店,Taipei,420,2389,0.1896031746031746,4858.850146504814,11607793,40988992,62179549,921.2534126984127,12600,2020-11-30
神旺大飯店,Taipei,268,235,0.02922885572139303,3059.391489361702,718957,19992085,21880402,89.42251243781092,8040,2020-11-30
美麗信花園酒店,Taipei,203,1692,0.277832512315271,1296.413120567376,2193531,2002793,6348373,360.18571428571437,6090,2020-11-30
台北寒舍艾美酒店,Taipei,160,1385,0.2885416666666666,6499.291696750903,9001519,62657541,78143913,1875.3164583333328,4800,2020-11-30
台北W飯店,Taipei,405,3972,0.3269135802469136,5587.213997985901,22192414,41219316,70952102,1826.5361316872427,12150,2020-11-30
台北萬豪酒店,Taipei,318,3713,0.3892033542976939,4164.686237543765,15463480,64150209,100705504,1620.9098532494759,9540,2020-11-30
台北美福大飯店,Taipei,146,1345,0.3070776255707763,4819.991078066914,6482888,52933538,63880458,1480.1114155251141,4380,2020-11-30
亞士都飯店,Taipei,40,110,0.09166666666666666,2368.318181818182,260515,0,260515,217.09583333333333,1200,2020-11-30
天成大飯店,Taipei,225,3821,0.5660740740740741,1533.198900811306,5858353,18929883,26720126,867.9041481481481,6750,2020-11-30
六福客棧,Taipei,230,1204,0.1744927536231884,763.6860465116279,919478,0,1098764,133.25768115942026,6900,2020-11-30
第一大飯店,Taipei,176,784,0.1484848484848485,1184.90943877551,928969,2920962,23305071,175.94109848484845,5280,2020-11-30
慶泰大飯店,Taipei,150,743,0.1651111111111111,1514.842530282638,1125528,2559755,3962710,250.11733333333333,4500,2020-11-30
歐華酒店,Taipei,112,419,0.124702380952381,2717.704057279236,1138718,4664726,6428947,338.90416666666675,3360,2020-11-30
福容大飯店 台北一館,Taipei,120,596,0.1655555555555556,2498.506711409396,1489110,6822930,9030013,413.64166666666677,3600,2020-11-30
首都大飯店,Taipei,129,0,0.0,,0,447851,1082227,,3870,2020-11-30
台北君品大酒店,Taipei,286,2598,0.3027972027972028,2632.441493456505,6839083,56921388,68828458,797.0959207459208,8580,2020-11-30
台北花園大酒店,Taipei,241,2745,0.3796680497925311,1295.839344262295,3557079,18958918,24792384,491.9887966804979,7230,2020-11-30
日勝生加賀屋國際溫泉飯店,Taipei,90,1564,0.5792592592592593,8600.13810741688,13450616,10798333,31170760,4981.7096296296295,2700,2020-11-30
北投麗禧溫泉酒店,Taipei,66,1479,0.746969696969697,13172.46179851251,19482071,10022156,38170415,9839.4297979798,1980,2020-11-30
寒舍艾麗酒店,Taipei,235,1076,0.1526241134751773,5607.794609665428,6033987,12756669,20807727,855.8846808510638,7050,2020-11-30
北投老爺酒店,Taipei,50,937,0.6246666666666667,4842.910352187833,4537807,4079862,10505948,3025.2046666666665,1500,2020-11-30
台北有園飯店,Taipei,56,648,0.3857142857142857,212.7469135802469,137860,0,837795,82.0595238095238,1680,2020-11-30
合尊酒店 S Hotel,Taipei,101,1684,0.5557755775577558,3556.543349168646,5989219,2368643,9195765,1976.6399339933992,3030,2020-11-30
台北中山雅樂軒酒店,Taipei,88,1535,0.5814393939393939,2193.641693811075,3367240,645757,4483984,1275.469696969697,2640,2020-11-30
義華酒店,Taipei,149,736,0.1646532438478747,3064.0,2255104,108881,3781286,504.49753914988804,4470,2020-11-30
華園大飯店,Kaohsiung,269,3634,0.4503097893432466,1324.869290038525,4814575,2643491,7792072,596.6016109045848,8070,2020-11-30
高雄國賓大飯店,Kaohsiung,453,8602,0.6329654157468727,2091.63020227854,17992203,34789420,54272679,1323.9295805739514,13590,2020-11-30
漢來大飯店,Kaohsiung,535,9916,0.6178193146417446,2561.16125453812,25396475,68075319,107874757,1582.334890965732,16050,2020-11-30
高雄福華大飯店,Kaohsiung,271,4849,0.5964329643296433,2114.801196122912,10254671,20805441,34235086,1261.3371463714639,8130,2020-11-30
寒軒國際大飯店,Kaohsiung,380,5093,0.4467543859649123,1771.783231886904,9023692,13403644,23459631,791.5519298245616,11400,2020-11-30
麗尊大酒店,Kaohsiung,188,2888,0.5120567375886524,2036.0,5879968,12186717,18799326,1042.5475177304963,5640,2020-11-30
義大皇家酒店,Kaohsiung,656,7520,0.3821138211382114,2830.56795212766,21285871,16514280,40484928,1081.5991361788622,19680,2020-11-30
福容大飯店 高雄,Kaohsiung,250,4053,0.5404,1855.017764618801,7518387,3494801,11028291,1002.4516000000001,7500,2020-11-30
晶英國際行館,Kaohsiung,147,1773,0.4020408163265306,6449.534686971235,11435025,15684259,30370641,2592.9761904761904,4410,2020-11-30
全國大飯店,Taichung,178,2303,0.4312734082397004,2002.330438558402,4611367,9962577,16885010,863.5518726591761,5340,2020-11-30
長榮桂冠酒店(台中),Taichung,354,5249,0.4942561205273069,2202.582968184416,11561358,21198699,37633431,1088.6401129943501,10620,2020-11-30
台中福華大飯店,Taichung,155,3031,0.6518279569892473,2473.461233916199,7497061,10674708,20573246,1612.271182795699,4650,2020-11-30
台中金典酒店,Taichung,222,4021,0.6037537537537537,2609.499129569759,10492796,16612078,37039371,1575.494894894895,6660,2020-11-30
海灣藝術酒店,Taichung,226,2438,0.3595870206489675,2269.425348646431,5532859,1097100,6735819,816.0558997050144,6780,2020-11-30
裕元花園酒店,Taichung,149,3024,0.676510067114094,2888.87962962963,8735972,24365169,37510836,1954.35615212528,4470,2020-11-30
台中港酒店,Taichung,200,4220,0.7033333333333334,2543.05663507109,10731699,2088642,13592775,1788.6165,6000,2020-11-30
花蓮亞士都飯店,Hualien,167,1891,0.3774451097804391,1163.405605499736,2200000,1000000,3219191,439.1217564870261,5010,2020-11-30
花蓮翰品酒店,Hualien,197,4648,0.7864636209813874,2405.965361445783,11182927,10060032,21948793,1892.204230118443,5910,2020-11-30
美侖大飯店,Hualien,343,2773,0.2694849368318756,2432.86801298233,6746343,2121244,9281085,655.6212827988339,10290,2020-11-30
遠雄悅來大飯店,Hualien,381,9704,0.8489938757655293,3011.269373454246,29221358,17940081,54767465,2556.5492563429575,11430,2020-11-30
瑞穗天合國際觀光酒店,Hualien,198,4981,0.8385521885521886,7698.85083316603,38347976,17672866,64664667,6455.888215488215,5940,2020-11-30
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,1914,0.2552,2049.352142110763,3922460,22214588,26267070,522.9946666666667,7500,2020-11-30
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,1746,0.5243243243243243,2740.81901489118,4785470,13830234,22286186,1437.078078078078,3330,2020-11-30
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,5308,0.3428940568475452,3542.993782969103,18806211,11706049,34219595,1214.8715116279068,15480,2020-11-30
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,1911,0.3352631578947368,1997.625327053898,3817462,8890051,13927260,669.7301754385962,5700,2020-11-30
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,1819,0.4736979166666667,4857.67234744365,8836106,17274246,34308175,2301.0692708333336,3840,2020-11-30
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,4422,0.6761467889908257,4312.585255540479,19070252,20239959,42720102,2915.9406727828746,6540,2020-11-30
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,5331,0.4603626943005181,2923.463702870006,15584985,33053777,54745126,1345.8536269430053,11580,2020-11-30
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,2792,0.4474358974358975,2456.855659025788,6859541,10281812,17820583,1099.2854166666668,6240,2020-11-30
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,3328,0.4316472114137484,2683.492788461539,8930664,32264335,44774598,1158.322178988327,7710,2020-11-30
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,1633,0.2356421356421357,3408.55480710349,5566170,6610851,12669470,803.1991341991343,6930,2020-11-30
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,5104,0.6671895424836601,2322.789380877743,11855517,16227432,29062287,1549.7407843137255,7650,2020-11-30
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,1695,0.3104395604395604,2048.913274336283,3472908,3705876,7535646,636.0637362637361,5460,2020-11-30
福容大飯店 林口,Taoyuan-Hsinchu-Miaoli,149,1998,0.4469798657718121,2409.899399399399,4814979,1624315,6472487,1077.176510067114,4470,2020-11-30
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,1333,0.1157118055555556,2922.915978994749,3896247,3461064,7970708,338.2158854166668,11520,2020-11-30
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,3110,0.5427574171029669,2068.515434083601,6433083,3927052,10752314,1122.7020942408376,5730,2020-11-30
陽明山中國麗緻大飯店,Scenery,47,586,0.4156028368794326,3876.274744027304,2271497,2061290,6491336,1610.9907801418442,1410,2020-11-30
趣淘漫旅,Scenery,198,4075,0.686026936026936,2776.971779141104,11316160,3776923,16607247,1905.0774410774407,5940,2020-11-30
高雄圓山大飯店,Scenery,107,1477,0.4601246105919003,2455.339878131347,3626537,13142984,18015374,1129.76230529595,3210,2020-11-30
礁溪老爺大酒店,Scenery,197,4593,0.7771573604060914,7874.59786631831,36168028,20448686,68213916,6119.8016920473765,5910,2020-11-30
涵碧樓大飯店,Scenery,96,2472,0.8583333333333333,15218.81796116505,37620918,8811600,51974799,13062.81875,2880,2020-11-30
雲品溫泉酒店日月潭,Scenery,211,5935,0.9375987361769352,8749.82948609941,51930238,26864751,84619958,8203.82906793049,6330,2020-11-30
日月行館,Scenery,92,947,0.3431159420289855,14446.06441393875,13680423,332906,14275334,4956.674999999998,2760,2020-11-30
凱撒大飯店,Scenery,281,7757,0.9201660735468564,4579.549052468738,35523562,8003624,45622249,4213.945670225386,8430,2020-11-30
墾丁福華渡假飯店,Scenery,458,6937,0.5048762736535662,2686.001153236269,18632790,8858431,28718176,1356.098253275109,13740,2020-11-30
知本老爺大酒店,Scenery,182,5193,0.951098901098901,4486.668207202003,23299268,11527181,39619867,4267.265201465201,5460,2020-11-30
太魯閣晶英酒店,Scenery,160,4184,0.8716666666666667,8457.529397705544,35386303,10625434,50919990,7372.146458333333,4800,2020-11-30
福容大飯店 福隆,Scenery,174,1631,0.3124521072796935,3823.516247700797,6236155,5867368,12253093,1194.6657088122606,5220,2020-11-30
龍谷大飯店,Scenery,189,1953,0.3444444444444444,1804.73527905786,3524648,1374804,5410452,621.6310405643738,5670,2020-11-30
阿里山賓館,Scenery,35,546,0.52,5199.965201465201,2839181,0,2839181,2703.981904761905,1050,2020-11-30
名都觀光渡假大飯店,Scenery,97,463,0.159106529209622,2092.103671706263,968644,1782850,2813113,332.86735395189,2910,2020-11-30
阿里山賓館(新館),Scenery,104,2757,0.8836538461538461,5027.886108088502,13861882,8558647,22900866,4442.910897435897,3120,2020-11-30
墾丁怡灣渡假酒店,Scenery,234,1995,0.2841880341880342,2399.413032581454,4786829,282630,5222467,681.884472934473,7020,2020-11-30
福容大飯店 淡水漁人碼頭,Others,198,2384,0.4013468013468013,4479.743288590604,10679708,12123870,24293497,1797.9306397306393,5940,2020-11-30
大板根渡假酒店,Others,95,2523,0.8852631578947369,4905.002774474831,12375322,15971507,46380627,4342.218245614035,2850,2020-11-30
板橋凱撒大飯店,Others,400,5619,0.46825,3487.262858159815,19594930,9711975,29317653,1632.9108333333334,12000,2020-11-30
台南大飯店,Others,152,2368,0.519298245614035,1947.070101351351,4610662,8513068,14263017,1011.110087719298,4560,2020-11-30
台糖長榮酒店(台南),Others,197,4175,0.7064297800338409,2328.304191616766,9720670,21151032,32424897,1644.7834179357017,5910,2020-11-30
香格里拉台南遠東國際大飯店,Others,331,6003,0.6045317220543807,3509.709645177411,21068787,25765974,52678726,2121.7308157099696,9930,2020-11-30
台南大員皇冠假日酒店,Others,231,5059,0.73001443001443,3292.287013243724,16655680,17378730,37378383,2403.4170274170274,6930,2020-11-30
蘭城晶英酒店,Others,193,4815,0.8316062176165803,8910.066666666668,42901971,42681163,96032891,7409.666839378238,5790,2020-11-30
長榮鳳凰酒店(礁溪),Others,231,4449,0.641991341991342,5991.009215554057,26654000,17827395,52270188,3846.176046176046,6930,2020-11-30
綠舞國際觀光飯店,Others,104,1822,0.583974358974359,4713.655872667398,8588281,4763993,15006893,2752.6541666666667,3120,2020-11-30
麒麟大飯店,Others,167,2529,0.5047904191616767,3642.041122973507,9210722,2405926,11864570,1838.46746506986,5010,2020-11-30
娜路彎大酒店,Others,276,5597,0.6759661835748793,3503.175272467393,19607272,13151416,37099719,2368.0280193236713,8280,2020-11-30
樂樂日暉溫泉酒店,Others,48,415,0.2881944444444444,2493.612048192771,1034849,0,1034849,718.6451388888888,1440,2020-11-30
耐斯王子大飯店,Others,245,3432,0.4669387755102041,2133.159673659673,7321004,10830588,19013433,996.0549659863942,7350,2020-11-30
澎湖福朋喜來登酒店,Others,331,4273,0.4303121852970795,2145.20781652235,9166473,13241753,25002515,923.1090634441089,9930,2020-11-30
瓏山林台北中和飯店,Others,126,615,0.1626984126984127,1980.826016260163,1218208,3019968,4864010,322.27724867724874,3780,2020-11-30
碧特弗大飯店,Others,54,185,0.1141975308641975,2697.2,498982,117764,616746,308.0135802469135,1620,2020-11-30
美麗春天大飯店,Others,34,119,0.1166666666666667,2697.798319327731,321038,96355,417393,314.743137254902,1020,2020-11-30
遠百企業觀光旅館,Others,40,42,0.035,1019.047619047619,42800,0,42800,35.66666666666667,1200,2020-11-30
幼獅大飯店,Others,55,278,0.1684848484848485,1362.94964028777,378900,0,404500,229.63636363636368,1650,2020-11-30
山泉大飯店,Others,146,3500,0.7990867579908676,1889.555714285714,6613445,1011226,8025969,1509.9189497716893,4380,2020-11-30
悅川酒店,Others,103,2194,0.7100323624595469,3556.988605287147,7804033,5907101,13711134,2525.577022653722,3090,2020-11-30
台東桂田喜來登酒店,Others,290,5699,0.6550574712643679,2635.770310580804,15021255,19161135,36722848,1726.5810344827592,8700,2020-11-30
長榮桂冠酒店(基隆),Others,140,3287,0.7826190476190477,2413.679951323395,7933766,5535902,15828259,1888.9919047619046,4200,2020-11-30
鈺通大飯店,Others,120,1373,0.3813888888888889,1771.771303714494,2432642,5509322,7959413,675.7338888888889,3600,2020-11-30
