Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
耐斯王⼦⼤飯店,Others,245,2716,0.36950000000000005,2231.0,6059386,9761051,16790491,824.3545000000001,7350,2020-06-30
澎湖福朋喜來登酒店,Others,331,7666,0.772,2752.0,21100072,17738199,43087436,2124.544,9930,2020-06-30
瓏⼭林台北中和飯店,Others,126,363,0.096,1978.0,717833,2074918,4055531,189.888,3780,2020-06-30
碧特弗⼤飯店,Others,54,118,0.0728,2844.0,335585,31765,367350,207.0432,1620,2020-06-30
美麗春天⼤飯店,Others,34,74,0.0725,2875.0,212756,42109,254865,208.43749999999997,1020,2020-06-30
遠百企業觀光旅館,Others,40,40,0.0333,1010.0,40400,0,40400,33.633,1200,2020-06-30
幼獅⼤飯店,Others,55,493,0.2988,1602.0,789600,0,826500,478.67760000000004,1650,2020-06-30
⼭泉⼤飯店,Others,146,3117,0.7116,1428.0,4452580,996389,5735757,1016.1648,4380,2020-06-30
悅川酒店,Others,103,2273,0.7356,3119.0,7089142,6282152,13371294,2294.3364,3090,2020-06-30
台東桂⽥喜來登酒店,Others,278,4919,0.5898,2872.0,14129274,11694762,27982495,1693.9056,8340,2020-06-30
⻑榮桂冠酒店(基隆),Others,140,2241,0.5336,2594.0,5814092,3500771,11010222,1384.1583999999998,4200,2020-06-30
鈺通⼤飯店,Others,120,702,0.195,1880.0,1319990,2684711,4022584,366.6,3600,2020-06-30
寶華⼤飯店,Others,78,795,0.3397,1590.0,1264446,6360,1272806,540.123,2340,2020-06-30
陸島酒店,Others,47,544,0.3858,1009.0,548975,84400,634625,389.2722,1410,2020-06-30
Total,Total,28503,293415,0.34,3364.63,987231644,1505597842,2898421619,1154.54,855090,2020-06-30
