Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
圓山大飯店,Taipei,470,10070,0.6911461908030199,2743.091459781529,27622931,54559512,94289139,1895.877213452299,14570,2020-10-31
國賓大飯店,Taipei,422,2348,0.1794832594404525,2417.900766609881,5677231,69797060,81506007,433.97271059471024,13082,2020-10-31
台北華國大飯店,Taipei,326,5353,0.5296853354442905,3144.39884177097,16831967,6192877,23668471,1665.541955274095,10106,2020-10-31
華泰王子大飯店,Taipei,203,1540,0.2447163515016685,1574.111688311688,2424132,9573957,14335727,385.2108692197679,6293,2020-10-31
豪景大酒店,Taipei,209,371,0.05726192313628646,1893.840970350404,702615,123975,1113679,108.444976076555,6479,2020-10-31
國王大飯店,Taipei,97,89,0.02959760558696375,1274.719101123595,113450,146277,302781,37.72863318922513,3007,2020-10-31
台北凱撒大飯店,Taipei,478,7343,0.4955459576191119,2096.827863271143,15397007,18277527,37740660,1039.0745714671348,14818,2020-10-31
康華大飯店,Taipei,215,907,0.1360840210052513,1710.957001102536,1551838,7510970,9765989,232.83390847711928,6665,2020-10-31
兄弟大飯店,Taipei,250,1499,0.1934193548387097,2422.304202801868,3631034,36197200,44190199,468.52051612903233,7750,2020-10-31
三德大飯店,Taipei,287,2019,0.2269304259862875,2993.716691431402,6044314,1211695,9120070,679.3654040687873,8897,2020-10-31
亞都麗緻大飯店,Taipei,209,1676,0.2586818953542213,2847.035202863962,4771631,13267090,21453519,736.4764624170396,6479,2020-10-31
國聯大飯店,Taipei,243,2666,0.3539094650205761,1320.165791447862,3519562,407615,4344413,467.2191689897782,7533,2020-10-31
台北寒舍喜來登大飯店,Taipei,688,6759,0.3169073518379595,2917.328598905163,19718224,103832852,138750996,924.5228807201798,21328,2020-10-31
老爺大酒店,Taipei,202,3210,0.5126157777068029,2419.194392523365,7765614,29759980,42042885,1240.1172149473014,6262,2020-10-31
福華大飯店,Taipei,606,5301,0.2821782178217822,2564.610450858328,13595000,40173000,67249000,723.6772064303203,18786,2020-10-31
台北君悅酒店,Taipei,850,7838,0.2974573055028463,3857.123118142383,30232131,75538234,121808379,1147.3294497153702,26350,2020-10-31
西華大飯店,Taipei,343,3151,0.2963415781058967,2470.967311964456,7786018,12960670,23476204,732.2503526756324,10633,2020-10-31
晶華酒店,Taipei,538,11045,0.6622496702242475,3286.913807152558,36303963,127561450,184468300,2176.7575848423076,16678,2020-10-31
香格里拉台北遠東國際大飯店,Taipei,420,3127,0.2401689708141321,4534.688199552286,14179970,39211907,62101968,1089.0913978494623,13020,2020-10-31
神旺大飯店,Taipei,268,161,0.01937891189215214,2864.27950310559,461149,20980224,22912429,55.50662012518053,8308,2020-10-31
美麗信花園酒店,Taipei,203,2967,0.4714762434450978,1284.875631951466,3812226,2816302,9830286,605.7883362466232,6293,2020-10-31
台北寒舍艾美酒店,Taipei,160,1602,0.3229838709677419,6136.471910112359,9830628,56060321,72861348,1981.981451612903,4960,2020-10-31
台北W飯店,Taipei,405,4534,0.3611310234966149,6023.897220996912,27312350,35839549,70385958,2175.4161688570293,12555,2020-10-31
台北萬豪酒店,Taipei,318,5369,0.5446337999594238,4202.14825852114,22561334,69414161,116323792,2288.6319740312438,9858,2020-10-31
台北美福大飯店,Taipei,146,1794,0.3963764913831198,4800.308807134894,8611754,54601910,67712290,1902.7295625276183,4526,2020-10-31
亞士都飯店,Taipei,40,114,0.09193548387096774,2416.070175438596,275432,0,275432,222.12258064516124,1240,2020-10-31
天成大飯店,Taipei,225,4234,0.6070250896057348,1592.895134624468,6744318,23858047,32646729,966.9273118279566,6975,2020-10-31
六福客棧,Taipei,230,2444,0.3427769985974755,1194.991407528642,2920559,0,3286209,409.6155680224406,7130,2020-10-31
第一大飯店,Taipei,176,2129,0.3902126099706745,1449.198215124472,3085343,2970165,25358755,565.4954178885632,5456,2020-10-31
慶泰大飯店,Taipei,150,536,0.1152688172043011,1413.904850746269,757853,2743312,3770017,162.9791397849463,4650,2020-10-31
歐華酒店,Taipei,112,364,0.1048387096774194,2587.980769230769,942025,3926521,5267141,271.32056451612914,3472,2020-10-31
福容大飯店 台北一館,Taipei,120,1160,0.3118279569892473,1448.143965517241,1679847,4957907,7178394,451.57177419354826,3720,2020-10-31
首都大飯店,Taipei,129,1124,0.2810702675668917,2012.29537366548,2261820,1197289,3932137,565.5963990997748,3999,2020-10-31
台北君品大酒店,Taipei,286,2799,0.3157004286036544,2542.142908181494,7115458,60411387,72199371,802.5556056846381,8866,2020-10-31
