Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
耐斯王⼦⼤飯店,Others,245,4095,0.5392,3031.0,12411156,20334557,34403361,1634.3152,7595,2020-01-31
瓏⼭林台北中和飯店,Others,126,1433,0.3669,2490.0,3568161,8469266,13899970,913.581,3906,2020-01-31
碧特弗⼤飯店,Others,54,658,0.3931,2158.0,1419977,172903,1592880,848.3098,1674,2020-01-31
美麗春天⼤飯店,Others,34,419,0.3975,2158.0,904045,229197,1133242,857.8050000000001,1054,2020-01-31
遠百企業觀光旅館,Others,40,56,0.0452,1000.0,56000,0,56000,45.199999999999996,1240,2020-01-31
幼獅⼤飯店,Others,55,366,0.2147,1978.0,723980,0,766480,424.6766,1705,2020-01-31
⼭泉⼤飯店,Others,146,2163,0.4779,2465.0,5330977,1162057,6834772,1178.0235,4526,2020-01-31
悅川酒店,Others,103,1942,0.6082,4166.0,8090251,8377490,16467741,2533.7612,3193,2020-01-31
台東桂⽥喜來登酒店,Others,278,4260,0.4943,3517.0,14984498,15195086,32639251,1738.4531,8618,2020-01-31
寶華⼤飯店,Others,78,57,0.0236,1242.0,70800,0,72800,29.3112,2418,2020-01-31
⻑榮桂冠酒店(基隆),Others,140,2940,0.6774,3378.0,9931498,5939549,18889844,2288.2572,4340,2020-01-31
鈺通⼤飯店,Others,120,1274,0.3425,2177.0,2774132,9819915,12619573,745.6225000000001,3720,2020-01-31
陸島酒店,Others,47,114,0.0782,1734.0,197645,14560,212355,135.5988,1457,2020-01-31
Total,Total,28590,522038,0.59,4177.49,2180810143,3158882471,5954012828,2460.61,886290,2020-01-31
